LotFrontage,LotArea,MiscVal,MoSold,YrSold,SalePrice,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
64.0,6762,-0.0876878115176986,1.0000000000000002,-0.5,195400,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130.0,11457,-0.0876878115176986,-0.9999999999999998,0.5,175000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,1680,-0.0876878115176986,0.3333333333333334,0.0,85400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,5586,-0.0876878115176986,1.0000000000000002,0.0,79900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,1920,-0.0876878115176986,0.6666666666666669,-0.5,122500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,10839,-0.0876878115176986,0.3333333333333334,0.0,181000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,1890,-0.0876878115176986,0.0,0.0,81000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,10667,-0.0876878115176986,-0.6666666666666664,0.5,212000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.0,4400,-0.0876878115176986,1.3333333333333337,-1.0,116000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,6000,-0.0876878115176986,-1.6666666666666663,0.5,119000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,4280,-0.0876878115176986,-0.9999999999999998,-0.5,90350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,12354,1.5253679709605197,0.6666666666666669,0.5,110000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105.0,15431,-0.0876878115176986,-0.6666666666666664,0.5,555000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92.0,12108,-0.0876878115176986,1.0000000000000002,0.0,118000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,6240,-0.0876878115176986,0.0,0.0,162900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,3922,-0.0876878115176986,0.0,-0.5,172500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70.0,8750,-0.0876878115176986,0.3333333333333334,0.0,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73.0,9855,-0.0876878115176986,1.666666666666667,0.5,127500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,16492,-0.0876878115176986,0.0,1.0,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,11214,-0.0876878115176986,0.3333333333333334,-1.0,199900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,8600,-0.0876878115176986,0.0,-1.0,119500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,6000,-0.0876878115176986,0.0,-0.5,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,5684,-0.0876878115176986,0.0,-1.0,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62.0,70761,-0.0876878115176986,2.0,-1.0,280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9303,-0.0876878115176986,0.3333333333333334,-0.5,204000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,9000,-0.0876878115176986,0.0,0.5,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,9297,-0.0876878115176986,0.3333333333333334,-1.0,188000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,9600,-0.0876878115176986,1.0000000000000002,-0.5,175500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,4571,-0.0876878115176986,-0.3333333333333332,0.0,98000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,53227,-0.0876878115176986,-0.9999999999999998,0.0,256000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,5100,-0.0876878115176986,0.0,0.0,161000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7015,-0.0876878115176986,0.3333333333333334,0.5,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,8004,-0.0876878115176986,2.0,0.5,263435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,7200,-0.0876878115176986,-0.6666666666666664,0.5,155000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8281,-0.0876878115176986,2.0,0.5,62383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74.0,11988,-0.0876878115176986,0.6666666666666669,0.0,188700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,8430,-0.0876878115176986,0.6666666666666669,0.5,124000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,3072,-0.0876878115176986,-0.3333333333333332,-1.0,178740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,10628,-0.0876878115176986,-0.6666666666666664,-0.5,167000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79.0,9480,-0.0876878115176986,0.0,-0.5,146500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98.0,11428,-0.0876878115176986,-0.3333333333333332,-0.5,250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76.0,9291,-0.0876878115176986,0.0,0.0,187000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,6820,-0.0876878115176986,0.0,1.0,212000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92.0,11952,-0.0876878115176986,1.666666666666667,-0.5,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,3675,-0.0876878115176986,0.0,0.0,148000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110.0,14977,-0.0876878115176986,0.3333333333333334,-0.5,440000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41.0,5330,-0.0876878115176986,0.6666666666666669,-0.5,251000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,8480,-0.0876878115176986,0.3333333333333334,-0.5,132500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,13125,-0.0876878115176986,-0.6666666666666664,0.0,208900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105.0,13693,-0.0876878115176986,-0.9999999999999998,-0.5,380000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79.0,10637,-0.0876878115176986,1.0000000000000002,0.5,297000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,5925,-0.0876878115176986,-0.9999999999999998,-0.5,89471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98.0,16033,-0.0876878115176986,-0.9999999999999998,-1.0,326000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,11846,-0.0876878115176986,0.6666666666666669,-1.0,374000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,2500,-0.0876878115176986,0.0,0.5,155000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,4500,-0.0876878115176986,-0.3333333333333332,-1.0,164000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7758,-0.0876878115176986,-0.9999999999999998,-0.5,132500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,9600,-0.0876878115176986,0.3333333333333334,0.5,147000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79.0,10289,-0.0876878115176986,0.0,-0.5,156000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,12243,-0.0876878115176986,-1.333333333333333,-0.5,175000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10800,-0.0876878115176986,-0.3333333333333332,-1.0,160000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,1526,-0.0876878115176986,-0.3333333333333332,0.5,86000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,2665,-0.0876878115176986,0.0,0.0,115000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79.0,9490,-0.0876878115176986,0.6666666666666669,-1.0,133000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105.0,15578,-0.0876878115176986,-0.3333333333333332,-1.0,172785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70.0,7931,-0.0876878115176986,0.0,0.0,155000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,5784,-0.0876878115176986,2.0,0.5,91300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7879,-0.0876878115176986,1.666666666666667,0.5,34900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,12692,-0.0876878115176986,-0.3333333333333332,-0.5,430000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9120,-0.0876878115176986,0.0,0.0,184000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,7800,-0.0876878115176986,0.0,0.5,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,7535,0.8801456579692323,0.0,-0.5,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,1890,-0.0876878115176986,-0.3333333333333332,-0.5,113000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,9803,-0.0876878115176986,-1.333333333333333,0.0,226700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,9170,0.7188400797214105,-0.6666666666666664,-0.5,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,15602,-0.0876878115176986,-0.9999999999999998,1.0,289000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,2308,-0.0876878115176986,0.0,0.5,147000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7596,-0.0876878115176986,0.3333333333333334,0.5,124500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,9554,-0.0876878115176986,1.0000000000000002,-1.0,215000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,7862,-0.0876878115176986,1.0000000000000002,0.5,208300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,9600,-0.0876878115176986,1.3333333333333337,0.0,161000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,9600,-0.0876878115176986,0.3333333333333334,0.5,124500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,14559,3.944951644677847,0.0,0.5,164900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,6792,-0.0876878115176986,-0.9999999999999998,-1.0,202665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70.0,9100,-0.0876878115176986,0.3333333333333334,-1.0,129900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71.0,9187,-0.0876878115176986,0.0,-0.5,134000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55.0,10594,-0.0876878115176986,0.0,-0.5,96500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94.0,12220,-0.0876878115176986,1.0000000000000002,0.5,402861,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,10448,-0.0876878115176986,0.6666666666666669,0.5,158000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,10208,-0.0876878115176986,0.3333333333333334,0.5,265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,9531,-0.0876878115176986,-0.3333333333333332,-0.5,211000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,10918,-0.0876878115176986,0.0,0.5,234000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10800,-0.0876878115176986,0.6666666666666669,0.0,106250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,11988,-0.0876878115176986,-0.3333333333333332,-0.5,150000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,5000,-0.0876878115176986,1.3333333333333337,-1.0,159000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130.0,40094,-0.0876878115176986,1.3333333333333337,-0.5,184750,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95.0,11787,-0.0876878115176986,0.6666666666666669,-0.5,315750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62.0,7500,-0.0876878115176986,-0.6666666666666664,-1.0,176000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,13300,-0.0876878115176986,0.0,-0.5,132000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,14948,-0.0876878115176986,1.666666666666667,0.0,446261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58.0,9098,-0.0876878115176986,0.3333333333333334,-0.5,86000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,32668,-0.0876878115176986,-0.9999999999999998,-0.5,200624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,10200,-0.0876878115176986,0.6666666666666669,0.0,175000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,6155,-0.0876878115176986,0.0,0.0,128000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7200,-0.0876878115176986,-0.6666666666666664,1.0,107500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,5000,-0.0876878115176986,-1.6666666666666663,-0.5,39300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74.0,9056,-0.0876878115176986,1.3333333333333337,-1.0,178000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,7000,-0.0876878115176986,-1.6666666666666663,0.0,107500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57.0,8924,-0.0876878115176986,0.3333333333333334,0.0,188000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,12735,-0.0876878115176986,-0.6666666666666664,0.0,111250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,11553,-0.0876878115176986,0.3333333333333334,-1.0,158000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,11423,3.944951644677847,-0.3333333333333332,1.0,272000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,14601,-0.0876878115176986,-0.9999999999999998,0.5,315000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,11000,-0.0876878115176986,0.0,-0.5,248000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,10140,-0.0876878115176986,0.0,0.5,213250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,4058,-0.0876878115176986,0.0,-0.5,133000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,17104,-0.0876878115176986,1.0000000000000002,-1.0,179665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,13837,-0.0876878115176986,-1.333333333333333,-1.0,229000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,8737,-0.0876878115176986,-0.3333333333333332,-0.5,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54.0,7244,-0.0876878115176986,-0.6666666666666664,-0.5,129500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,8235,-0.0876878115176986,0.0,0.0,125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,9375,-0.0876878115176986,1.666666666666667,0.5,263000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,4043,-0.0876878115176986,1.3333333333333337,0.0,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,6000,-0.0876878115176986,0.0,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.0,11146,-0.0876878115176986,0.3333333333333334,0.5,255500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,8777,-0.0876878115176986,-0.3333333333333332,0.5,108000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,10625,-0.0876878115176986,0.6666666666666669,0.0,284000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,6380,-0.0876878115176986,0.6666666666666669,-1.0,113000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,14850,-0.0876878115176986,-0.3333333333333332,-1.0,141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,11040,-0.0876878115176986,1.0000000000000002,-1.0,108000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,21872,-0.0876878115176986,0.6666666666666669,0.0,175000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,3196,-0.0876878115176986,1.3333333333333337,-1.0,234000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,11341,-0.0876878115176986,-0.3333333333333332,1.0,121500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.0,10010,-0.0876878115176986,-0.6666666666666664,-1.0,170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,13907,-0.0876878115176986,0.3333333333333334,0.0,108000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,21780,-0.0876878115176986,0.3333333333333334,0.0,185000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,13346,-0.0876878115176986,0.3333333333333334,-1.0,268000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,6858,-0.0876878115176986,-0.3333333333333332,1.0,128000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.0,11198,-0.0876878115176986,0.0,0.0,325000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,10171,-0.0876878115176986,-0.9999999999999998,1.0,214000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79.0,12327,-0.0876878115176986,1.0000000000000002,0.5,316600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7032,-0.0876878115176986,2.0,-1.0,135960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74.0,13101,-0.0876878115176986,1.666666666666667,0.0,142600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7332,-0.0876878115176986,1.3333333333333337,-1.0,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.0,13159,-0.0876878115176986,0.3333333333333334,0.5,224500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,9967,-0.0876878115176986,2.0,-0.5,170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,10500,-0.0876878115176986,2.0,-0.5,139000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,8480,-0.0876878115176986,1.3333333333333337,0.0,118500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,6292,-0.0876878115176986,0.6666666666666669,0.5,145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,11777,-0.0876878115176986,-0.3333333333333332,-1.0,164500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,3604,-0.0876878115176986,-1.333333333333333,0.0,146000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81.0,12150,-0.0876878115176986,1.666666666666667,0.0,131500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,14585,-0.0876878115176986,0.0,-0.5,181900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98.0,12704,-0.0876878115176986,0.6666666666666669,0.5,253293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
81.0,11841,-0.0876878115176986,-0.3333333333333332,-0.5,118500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,13500,-0.0876878115176986,0.3333333333333334,0.0,325000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51.0,6120,-0.0876878115176986,0.3333333333333334,0.5,133000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88.0,11443,-0.0876878115176986,-0.9999999999999998,-1.0,369900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55.0,10267,-0.0876878115176986,-0.3333333333333332,0.0,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74.0,8740,-0.0876878115176986,0.3333333333333334,0.5,137000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,25095,-0.0876878115176986,0.0,0.5,143000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,9100,1.1221040253409649,0.6666666666666669,0.0,79500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.0,8320,-0.0876878115176986,1.0000000000000002,0.0,185900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,13478,-0.0876878115176986,0.0,0.5,451950,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60.0,6600,-0.0876878115176986,0.0,0.0,138000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,4435,-0.0876878115176986,-0.3333333333333332,0.5,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88.0,7990,-0.0876878115176986,-0.6666666666666664,0.0,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,11302,-0.0876878115176986,0.6666666666666669,-1.0,319000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,3600,-0.0876878115176986,1.3333333333333337,-1.0,114504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,3922,-0.0876878115176986,-1.333333333333333,-0.5,194201,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80.0,12984,-0.0876878115176986,-0.9999999999999998,-1.0,217500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,1950,-0.0876878115176986,0.3333333333333334,0.0,151000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,10927,-0.0876878115176986,0.0,-1.0,275000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,9000,-0.0876878115176986,2.0,-0.5,141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,10041,-0.0876878115176986,-1.333333333333333,-1.0,220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,3182,-0.0876878115176986,0.0,1.0,151000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88.0,12803,-0.0876878115176986,1.0000000000000002,0.0,221000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,13600,-0.0876878115176986,1.3333333333333337,0.5,205000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82.0,12464,-0.0876878115176986,1.666666666666667,0.5,152000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,7800,-0.0876878115176986,0.6666666666666669,-1.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,12168,-0.0876878115176986,1.0000000000000002,-0.5,359100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61.0,7943,-0.0876878115176986,-0.6666666666666664,-0.5,118500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,11050,-0.0876878115176986,-0.3333333333333332,0.5,313000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10395,0.9204720525311878,0.3333333333333334,-0.5,148000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,11885,-0.0876878115176986,1.666666666666667,0.5,261500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,8402,-0.0876878115176986,2.0,-0.5,147000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,1491,-0.0876878115176986,-0.3333333333333332,1.0,75500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,8800,-0.0876878115176986,-0.3333333333333332,1.0,137500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7861,-0.0876878115176986,0.0,-1.0,183200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.0,7227,-0.0876878115176986,0.0,0.0,105500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,11694,-0.0876878115176986,0.3333333333333334,-0.5,314813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85.0,12244,-0.0876878115176986,0.6666666666666669,0.0,305000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,8248,-0.0876878115176986,1.0000000000000002,0.0,67000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,10800,-0.0876878115176986,0.0,0.0,240000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71.0,7064,-0.0876878115176986,0.3333333333333334,0.5,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,2117,-0.0876878115176986,0.0,-0.5,168500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,10400,-0.0876878115176986,1.666666666666667,-1.0,165150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.0,10000,-0.0876878115176986,-1.333333333333333,1.0,160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,12342,1.1221040253409649,0.6666666666666669,-0.5,139900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,9600,-0.0876878115176986,-0.9999999999999998,1.0,153000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,11606,-0.0876878115176986,1.0000000000000002,-0.5,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82.0,9020,-0.0876878115176986,0.0,0.0,168500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,9000,-0.0876878115176986,0.0,-1.0,124000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,4590,-0.0876878115176986,0.6666666666666669,-0.5,209500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85.0,11900,-0.0876878115176986,-0.6666666666666664,0.5,82500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,9250,-0.0876878115176986,0.3333333333333334,-0.5,139400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.0,6979,1.1221040253409649,0.0,1.0,144000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,10896,-0.0876878115176986,-0.9999999999999998,-0.5,200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51.0,6120,-0.0876878115176986,-1.6666666666666663,0.5,60000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,6000,-0.0876878115176986,1.666666666666667,0.5,93000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,8777,-0.0876878115176986,-0.3333333333333332,0.0,85000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,3982,-0.0876878115176986,1.3333333333333337,-1.0,264561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62.0,12677,-0.0876878115176986,-0.6666666666666664,0.0,274000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,7050,-0.0876878115176986,-0.3333333333333332,-0.5,226000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,13860,-0.0876878115176986,0.3333333333333334,0.5,345000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
